author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
tlg0325,grc,tlg0325,Astydamas,Astydamas,person,historical,Classical,4th century BCE,Greece (Athens),Greek tragedy,"Astydamas was an Athenian tragic poet, active in the 4th century BCE. His fragments are preserved through anthologies.",20,common,medium,There were two tragedians named Astydamas (the Elder and the Younger); the fragments are assigned to them collectively.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,422,Fragmenta
tlg1202,grc,tlg1202,Athamas,Athamas,person,mythic,archaic,unknown,Greece,Greek mythology,"Athamas is a mythic figure from Greek mythology, son of Aeolus and king of Orchomenus, known for his tragic family story. The single surviving fragment under his name likely comes from a lost epic or genealogical poem.",12,obscure,low,Fragment attributed to a mythic figure; genuine authorship improbable; may be a spurious or traditional attribution.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,62,Fragmentum
tlg4238,grc,tlg4238,Athanasius (Soph.),Athanasius,person,historical,Late Antiquity,5th-6th century CE,Byzantine Empire (Alexandria or Constantinople),Byzantine rhetoric,"Athanasius (sophist) was a Byzantine rhetorician and commentator on Hermogenes, known for his prolegomena to rhetorical theory.",18,obscure,medium,"The label 'Soph.' indicates the sophist, distinguishing him from the bishop Athanasius.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,2491,Prolegomena in Hermogenis librum PERÌ STÁSEWN (epitome)
tlg2035,grc,tlg2035,Athanasius (Theol.),Athanasius of Alexandria,person,historical,Late Antiquity,ca. 296–373 CE,"Alexandria, Egypt",Early Christian,"Athanasius of Alexandria was a Church Father, bishop, and theologian. He was a central figure in the Arian controversy, a staunch defender of Nicene orthodoxy, and the author of major theological and exegetical works including the 'Life of Antony' and treatises against the Arians.",98,canonical,high,"The corpus includes authentic works, as well as some texts of disputed or spurious attribution (marked Sp. in source).",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,115,759635,"Expositiones in Psalmos | Orationes tres contra Arianos | Synopsis scripturae sacrae Sp. | De sancta trinitate (dialogi 1, 3, 5) Sp. | Apologia contra Arianos sive Apologia secunda | Epistulae quattuor ad Serapionem | De decretis Nicaenae synodi | Quaestiones ad Antiochum ducem Sp."
tlg2387,grc,tlg2387,Athanis,Athanis,person,historical,Classical / Hellenistic,Unknown (likely 4th cent. BCE),Syracuse?,Ancient Greek historiography,"Athanis of Syracuse (or possibly of Rhegion) was a Greek historian whose work survives only in fragments. His writings appear to have covered Sicilian history, likely from the 4th century BCE.",15,obscure,medium,Tentatively identified as Athanis of Syracuse (FGrH 562); known from citations in later authors such as Athenaeus.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,309,Fragmenta
tlg0008,grc,urn:cts:greekLit:tlg0008,Athenaeus of Naucratis,Athenaeus,person,historical,Imperial period,late 2nd–early 3rd c. CE,"Naucratis (Egypt), active in Rome","Greek Imperial literature, symposium tradition","Athenaeus of Naucratis authored the Deipnosophistae, a vast compendium of learned table talk citing many earlier writers. His work is a key source for fragments of lost Greek literature and for social history.",90,canonical,high,Well-attested historical author; standard TLG source.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,417613,Deipnosophistae | Deipnosophistae (epitome) | Fragmentum
tlg0141,grc,tlg0141,Athenaeus (Epigr.),Athenaeus Epigrammaticus,person,historical,Hellenistic,2nd–1st cent. BCE,uncertain (Greek East),Greek,"Author of epigrams preserved in the Greek Anthology, not to be confused with the much later author of the Deipnosophistae. His poetry is conventional in themes.",20,specialist,medium,The suffix '(Epigr.)' distinguishes this epigrammatist from Athenaeus of Naucratis.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,130,Fragmenta | Epigramma
tlg1204,grc,tlg1204,Athenaeus (Mech.),Athenaeus Mechanicus,person,uncertain,1st cent. BCE–1st cent. CE?,,Uncertain,Hellenistic military engineering,"Athenaeus is an author known only from a technical treatise on siege engines; his identity and dates are unclear, possibly a writer of the late Hellenistic period.",25,specialist,medium,"The work 'De machinis' is extant and has been studied; however, no external evidence confirms the author's historicity.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,3650,De machinis
tlg1205,grc,tlg1205,Athenagoras,Athenagoras,person,historical,Late Antiquity,2nd cent. CE,Athens,Early Christian apologetics / Middle Platonism,"A 2nd-century Christian apologist and philosopher from Athens, author of the 'Legatio pro Christianis' and the treatise 'De resurrectione'. His works are among the earliest surviving examples of Christian philosophical apologetic written in Greek, addressed to the emperors Marcus Aurelius and Commodus.",75,canonical,high,Well-attested historical figure; works preserved in a single manuscript tradition.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,20471,Legatio sive Supplicatio pro Christianis | De resurrectione
tlg0422,grc,tlg0422,Athenio,Athenio,person,historical,Hellenistic,c. 2nd–1st cent. BCE,Athens,Peripatetic philosopher and possible comic playwright; known from limited testimonia and fragments,"Athenio was a Peripatetic philosopher and perhaps a comic poet active in the late Hellenistic period. Only a few fragments of his work survive, predominantly transmitted by Athenaeus, offering glimpses into philosophical and literary discussions.",10,obscure,low,"Very little is known; the TLG entry conflates possible different individuals with the same name (e.g., the philosopher vs. an alleged comic poet). The source identification rests on indirect citations.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,561,Fragmentum
tlg1206,grc,tlg1206,Athenodorus (Phil.),Athenodorus (Stoic philosopher),person,historical,Late Hellenistic / Early Imperial,ca. 1st cent. BCE – 1st cent. CE,Tarsus?,Greek,"Athenodorus (Phil.) is a Stoic philosopher, often identified with Athenodorus Cordylion or Athenodorus of Tarsus. He was a teacher of Augustus and wrote philosophical works, now lost except for fragments.",25,specialist,medium,"Several philosophers named Athenodorus exist; the '(Phil.)' distinguishes him, but specific identification is uncertain.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,558,Fragmenta
tlg0621,grc,tlg0621,Athenodorus (Trag.),Athenodorus Tragicus,person,historical,Classical,5th–4th cent. BCE,Greece,Ancient Greek,"Athenodorus, a tragic poet of the classical period, known only from a single title.",5,obscure,medium,Fragments are extremely limited; the 'Trag.' disambiguates the profession.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,1,Titulus
tlg1212,grc,tlg1212,Atridarum Reditus,Atridarum Reditus,work_title,not_applicable,unknown,unknown,unknown,Greek,"A Greek title meaning 'Return of the Atridae', likely a fragment of a lost epic or tragic poem dealing with the return of Agamemnon and Menelaus after the Trojan War. Only a minimal fragment survives (9 words).",5,obscure,low,"The author field is a title, not a person. The fragment is of uncertain origin and date; it may belong to the Epic Cycle or a lost tragedy.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,9,Fragmentum
tlg1207,grc,tlg1207,Attalus,Attalus of Rhodes,person,historical,hellenistic,c. 2nd century BCE,Rhodes,Hellenistic Greek astronomy and grammar,"A Greek grammarian and astronomer from Rhodes, known for a prose reworking of Aratus' Phaenomena.",40,specialist,medium,Often identified with the Attalus cited by later scholiasts; fragmentary work.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,5604,Fragmenta Aratea
tlg1208,grc,tlg1208,Atticus,Atticus (Platonist),person,historical,Imperial,2nd century CE,Athens,Ancient Greek,"Middle Platonist philosopher and teacher, known through fragments of his commentaries and treatises preserved by later authors.",55,specialist,medium,TLG author entry: Atticus is a Platonist philosopher; only fragments of his works survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,5795,Fragmenta
tlg1782,grc,tlg1782,Augeas,Augeas,person,mythic,mythological,not applicable,Elis (mythological),Greek mythology,"Augeas is a mythological king of Elis, famous for his stables cleansed by Heracles. In TLG, 'Augeas' collects epigraphic and literary fragments (tituli, fragmentum) that mention or are attributed to him in a legendary context.",5,obscure,medium,"Attribution to Augeas as 'author' is conventional; the fragments are about or attributed to the mythical figure, not a historical writer.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,23,Tituli | Fragmentum
tlg0127,grc,tlg0127,Aulus Licinius,Aulus Licinius,person,uncertain,Roman Republic?,unknown,Rome?,Ancient Roman / Greek epigram,"Author of a single Greek epigram preserved in a Byzantine anthology; likely a Roman with Greek literary interests, but otherwise unattested.",3,obscure,low,"The name is Latin, but the work is in Greek; the author may be a minor figure or a misidentification.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,24,Epigramma
tlg2205,grc,tlg2205,Autesion,Autesion,person,uncertain,uncertain,uncertain,uncertain,Greek,Shadowy figure known only from a few fragments; possibly a poet of the early Archaic period. The name may be connected with myth or cult.,5,obscure,low,Extremely sparse evidence; the author's existence and date are conjectural.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,98,Fragmenta
tlg2175,grc,tlg2175,Autocharis,Autocharis,person,uncertain,Unknown,Unknown,Unknown,Ancient Greek literature,"Autocharis is known only from a single fragment, likely a papyrus. The name may indicate a female author or character, but no further biographical or literary context is available.",3,obscure,low,The fragment is too brief to determine historicity or genre. Possibly a ghost author or an error in attribution.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,23,Fragmentum
tlg0423,grc,tlg0423,Autocrates (Comic.),Autocrates Comicus,person,historical,Classical,5th–4th century BCE,Mediterranean,Greek,"Autocrates was a Greek comic poet, likely of Middle Comedy. Only a few fragments and a title survive, and his biography is almost entirely lost.",1,obscure,low,"The '(Comic.)' disambiguator marks the comic poet. Attestation is minimal; only three works (fragmenta, titulus) survive.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,80,Fragmenta | Titulus
tlg2204,grc,tlg2204,Autocrates (Hist.),Autocrates (Historian),person,historical,Hellenistic?,uncertain (likely Hellenistic),unknown,Greek historiography,"Autocrates (Hist.) is a shadowy Greek historian known only from a single fragment. The subject matter is unknown, as the fragment preserves no clear context. The label '(Hist.)' marks him as a historian.",5,obscure,low,"Only 47 words survive; biographical data, period, and region are speculative. The TLG author ID groups all fragments under this name.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,1,47,Fragmenta
tlg1210,grc,tlg1210,Autolycus,Autolycus Pitanaeus,person,historical,Hellenistic,ca. 360–290 BCE,Pitane (Aeolis),Greek mathematician and astronomer; member of the Peripatetic school.,Autolycus of Pitane was an early Greek astronomer whose surviving works 'On the Moving Sphere' and 'On Risings and Settings' are among the oldest extant Greek mathematical treatises.,60,major,high,Well-attested figure with two surviving works; significant in history of astronomy.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,2,14893,De ortibus et occasibus | De sphaera quae movetur
tlg0424,grc,tlg0424,Axionicus,Axionicus,person,historical,Hellenistic,4th–3rd century BCE,Greece (Athens),Attic comedy / Hellenistic Greek,Axionicus was a poet of Middle or New Comedy in Athens. He is known from fragments that display the wit and social observation characteristic of the genre.,10,obscure,medium,The fragments are few and limited; the biographical tradition is sparse. The name appears in ancient catalogues of comic poets.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,3,611,Fragmenta | Fragmentum
tlg0199,grc,urn:cts:greekLit:tlg0199,Bacchylides,Bacchylides,person,historical,Classical,c. 518–c. 451 BCE,Ceos,"Greek lyric poetry, choral performance","Bacchylides of Ceos was a major Greek lyric poet, nephew of Simonides and contemporary of Pindar. His surviving works include epinician odes, dithyrambs, and paeans, known for their clarity and vivid narrative.",80,canonical,high,Corpus well-established from papyri discoveries; some fragments remain dubia.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-030407,14,7852,Epinicia | Dithyrambi | Encomia (fragmenta) | Dithyramborum fragmenta | Fragmenta dubia | Paeanes (fragmenta) | Fragmenta ex operibus incertis | Prosodia (fragmenta)
