author_id,author_language,author_source_id,author_display_name,author_canonical_name,author_agent_kind,author_historicity_status,author_period,author_date_range,author_region,author_cultural_context,author_bio,author_prominence_score,author_prominence_tier,author_confidence,author_notes,author_generator_models,author_generator_run_id,work_count,word_count,representative_titles
phi1370,lat,phi1370,Q. Terentius Scaurus,Q. Terentius Scaurus,person,historical,Hadrianic period,2nd century CE,Rome,Latin grammar,"Roman grammarian, author of works on orthography and grammar.",40,specialist,high,Fragments of his works survive.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,4,4875,De Orthographia | De Adverbio et Praeposit. | De ordinat. part. orat. sp. | fr. in codice Parisino 7520
phi0684,lat,phi0684,M. Terentius Varro,M. Terentius Varro,person,historical,1st c. BCE,116–27 BCE,"Reate, Italy",Roman,"An encyclopedic Roman scholar and prolific author, Varro wrote on language, agriculture, religion, and history. His surviving works include De Lingua Latina and Res Rusticae, while his Menippean satires survive in fragments. He was a key figure in the intellectual life of the late Republic.",85,canonical,high,"Extensive biographical and textual tradition; many works are lost, but the surviving corpus is large.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,17,94723,De Lingua Latina | Res Rusticae | Antiquitates Rerum Humanarum | Antiquitates Rerum Divinarum | fragmenta grammatica | Menippeae | Logistorici | Annales
phi0686,lat,phi0686,P. Terentius Varro Atacinus,"Varro Atacinus, P. Terentius",person,historical,Late Republic,82–c. 35 BCE,Gallia Narbonensis,Roman,"A Roman poet of the late Republic, known for didactic and epic poetry; a younger contemporary of Catullus and Lucretius.",40,common,medium,Fragments survive; limited to high-specialist readership.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,279,carmina
phi0978,lat,urn:cts:latinLit:phi0978,the Elder Pliny,Pliny the Elder,person,historical,early imperial,23–79 CE,Roman Empire (Italy),Latin encyclopedic and scientific literature,"Pliny the Elder (Gaius Plinius Secundus) was a Roman author, naturalist, and naval commander. He is best known for his encyclopedic work 'Naturalis Historia', a vast compendium of natural knowledge, and also wrote on grammar in 'Dubius Sermo'. He died in the eruption of Mount Vesuvius.",95,canonical,high,Well-attested historical figure; extensive biographical information available.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,414537,Naturalis Historia | Dubius Sermo
phi1318,lat,urn:cts:latinLit:phi1318,the Younger Pliny,"Plinius Caecilius Secundus, Gaius",person,historical,late 1st – early 2nd century CE,61/62–113 CE,"Comum, Rome, Bithynia",Roman Imperial,"Roman author and administrator, known for his 'Epistulae', a collection of letters offering insight into Roman public and private life, and his 'Panegyricus' on Trajan.",95,canonical,high,Well-attested historical author; his correspondence is a major source for the period.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,3,88589,Epistulae | Panegyricus | versus
phi1345,lat,urn:cts:latinLit:phi1345,Tiberius Catius Silius Italicus,Silius Italicus,person,historical,Roman Empire,26–102 CE,Rome,Latin epic poetry,"Silius Italicus was a Roman senator and epic poet, author of the Punica, a historical epic on the Second Punic War.",70,major,high,Well-known Flavian poet.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,76466,Punica
phi0660,lat,urn:cts:latinLit:phi0660,Tibullus,Albius Tibullus,person,historical,Augustan,ca. 55–19 BCE,Rome,Roman Empire,"Roman elegiac poet renowned for his refined and melancholic love poetry, central to the Augustan elegiac tradition.",95,canonical,high,Major Augustan poet; the Tibullan corpus includes poems of disputed authorship (corpus Tibullianum).,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,12417,Elegiae | carmina Tibulliana sp.
phi0661,lat,phi0661,Ticidas,Ticidas,person,historical,Late Republic,1st century BCE,Rome,Roman,"A Roman poet of the late Republic, author of erotic verse; mentioned by Ovid and others.",10,obscure,medium,Fragments only; known from citations and literary references.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,12,carmina
phi0137,lat,phi0137,Titinius,Titinius,person,historical,2nd c. BCE,fl. c. 150 BCE,Rome,Roman,"A Roman playwright of fabulae togatae (comedy in Italian settings). Titinius was one of the earliest Latin comic dramatists; only fragments survive, noted for their colloquial style.",15,specialist,medium,Known only from citations by later grammarians; his plays are not preserved intact.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,1135,togatae
phi0140,lat,phi0140,C. Titius,C. Titius,person,historical,Roman Republic,2nd century BCE,Rome,Latin oratory,"Roman orator, known from a fragment of a speech.",20,obscure,low,Only a fragment of his oratory survives.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,126,oratio
phi9254,lat,phi9254,Titius,Titius,person,uncertain,Unknown,uncertain,uncertain,Roman,"Barely known grammarian, attested by a single fragment. Possibly a common Roman name insufficient for secure identification.",3,obscure,low,Only a few words survive; identity uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,7,grammatica
phi0914,lat,urn:cts:latinLit:phi0914,Titus Livius (Livy),"Livius, Titus",person,historical,late 1st century BCE – early 1st century CE,59 BCE–17 CE,"Padua, Rome",Roman Imperial,Preeminent Roman historian whose monumental work 'Ab Urbe Condita' covered the history of Rome from its foundation to the reign of Augustus. An iconic figure in Latin historiography.,100,canonical,high,"Well-attested historical author. His history originally consisted of 142 books, of which 35 survive. The Periochae are summaries of lost books.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,4,544523,Ab Urbe Condita | fragmenta | Periochae Librorum A. U. C. | A.U.C. Perioch. ex P.Oxy.668
phi0119,lat,urn:cts:latinLit:phi0119,Titus Maccius Plautus,Titus Maccius Plautus,person,historical,Late Republic,c. 254–184 BCE,Rome,Roman,"Roman comic playwright, author of twenty-one surviving comedies that form the core of Latin comic drama. Plautus adapted Greek New Comedy for Roman audiences with lively dialogue and song.",95,canonical,high,A canonically central figure in Latin literature; many plays survive complete.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,22,230757,Bacchides | Menaechmi | Amphitruo | Mercator | Asinaria | Curculio | Mostellaria | Pseudolus
phi0143,lat,phi0143,Trabea,Trabea,person,historical,Late 2nd–early 1st century BCE,fl. ca. 100 BCE,Rome,"Latin literature, early Roman drama (fabulae palliatae)","Trabea was a Roman comic playwright of the late 2nd to early 1st century BCE, known chiefly through fragmentary remains attributed to the genre of fabulae palliatae. Only a single surviving work is recorded, providing scant evidence for his style and themes.",10,obscure,low,Extremely fragmentary transmission; biographical details are unknown and the attribution relies on ancient testimonia.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,48,palliatae
phi0664,lat,phi0664,C. Trebatius Testa,Gaius Trebatius Testa,person,historical,Late Republic,1st c. BCE,Rome,Roman,"Roman jurist and friend of Cicero, known for legal writings. Trebatius was a prominent legal authority whose works survive only in fragments.",40,specialist,high,Fragments of his legal works are preserved in later compilations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,137,iurisprudentia et al.
phi0668,lat,phi0668,Cn. Tremelius Scrofa,Gnaeus Tremelius Scrofa,person,historical,late republican,1st century BCE,Roman Republic,Latin agricultural writing,"Gnaeus Tremelius Scrofa was a Roman writer on agriculture, known for his work 'De Re Rustica'. He is cited by later agricultural authors like Varro and Columella, but his life is otherwise unknown.",8,obscure,low,Survives only in fragments; dates and biography are uncertain.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,17,de re rustica
phi0540,lat,phi0540,Tullius Laurea,Tullius Laurea,person,historical,Late Republic,1st century BC,Rome,Roman,"A freedman of Cicero, known for an epigram on Cicero's death.",10,obscure,low,Fragmentary attribution.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,63,epigramma in Ciceronis obitum
phi0662,lat,phi0662,M. Tullius Tiro,Marcus Tullius Tiro,person,historical,Roman Republic,103–4 BCE,Rome,Latin grammar and shorthand,"Tiro was a freedman and secretary of Cicero, inventor of Tironian notes, and author of grammatical works and a biography of Cicero.",30,common,medium,Fragmentary; known through references by later authors.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,854,grammatica
phi1029,lat,phi1029,Turnus,Turnus,person,historical,1st century CE,fl. ca. 50–100 CE,Rome,"Latin poetry, satire (satura)","Turnus was a Roman satirist of the early Imperial period, known for a satura preserved only in a minuscule fragment. He may be the same Turnus mentioned by Martial and Pliny as a poet of some repute.",10,obscure,low,Fragmentary survival; identity conflated with a mythological figure but here treated as a historical person.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,12,satura
phi0146,lat,phi0146,Sex. Turpilius,"Turpilius, Sex.",person,historical,2nd century BCE,fl. c. 130 BCE,Rome,Roman,"Roman comic playwright (palliata), known from substantial fragments of several plays. His work shows influence of Greek New Comedy.",30,specialist,medium,"Fragments in Ribbeck, CRF.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,1489,palliatae
phi0672,lat,phi0672,Turranius Niger,Turranius Niger,person,historical,Republic,1st century BC (?),Rome,Roman,"Author of a lost work on agriculture, known only from a brief mention.",5,obscure,low,Very fragmentary; uncertain dates.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,18,de re rustica scripta
phi1032,lat,phi1032,Vagellius,Vagellius,person,historical,early imperial,1st century CE,Roman Empire,Latin poetry,"Vagellius was a Latin poet, known only from a single surviving fragment of a poem (carmen). His life and works are otherwise unattested.",3,obscure,low,Known only from a brief fragment; biographical details are entirely unknown.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,17,carmen
phi0674,lat,phi0674,Valerius,Valerius,person,uncertain,Uncertain,Unknown,Rome,Roman,Roman poet known only from a single quotation by Varro; nothing else is known of his life or work.,2,obscure,low,The name alone provides no secure identification; possibly a fragment from an otherwise unknown author.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,9,comoedia
phi0402,lat,phi0402,Valerius Aedituus,Valerius Aedituus,person,historical,Late Republican (2nd–1st century BCE),2nd–1st century BCE,Rome,Roman Republic,"Roman poet of the late Republic, known for a few surviving epigrams that show Hellenistic influence.",30,specialist,medium,Associated with the so-called 'neoteric' pre-Catullan epigrammatists.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,72,epigrammata
phi0676,lat,phi0676,Valerius Antias,Valerius Antias,person,historical,Late Republic,1st century BC,Rome,Roman,"A Roman annalist whose historical work, the Annales, survives only in fragments; used as a source by Livy.",20,specialist,medium,Historical figure but work fragmentary.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,122,Annales
phi1038,lat,urn:cts:latinLit:phi1038,Valerius Maximus,Valerius Maximus,person,historical,Early Imperial (Tiberian),fl. c. 14–37 CE,Rome,Roman,"Author of the 'Facta et Dicta Memorabilia', a collection of historical anecdotes used for rhetorical training.",70,major,high,Well-attested; widely transmitted.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,84109,Facta et Dicta Memorabilia
phi0932,lat,phi0932,M. Valerius Messalla Corvinus,Marcus Valerius Messalla Corvinus,person,historical,Late Republic / Early Imperial,64 BCE–8 CE,Rome,Roman,"M. Valerius Messalla Corvinus was a Roman general, politician, orator, and literary patron. He served as consul and was a supporter of Augustus. His orations and historical commentaries survive only in fragments, but he is remembered as a key figure in the Augustan literary circle.",55,major,high,Well-documented historical figure; his writings are fragmentary but cited by later authors.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,92,orationes | Commentarii de Bello Civili
phi0576,lat,phi0576,M. Valerius Messalla Rufus,Marcus Valerius Messalla Rufus,person,historical,Late Republic,1st c. BCE,Rome,Roman,"Roman aristocrat and scholar known for antiquarian works on Roman augury and families. He wrote De auspiciis and De familiis Romanis, fragments of which survive.",30,specialist,high,Cited as a source on Roman religious and genealogical lore.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,308,De Auspiciis | De Familiis Romanis
phi0996,lat,phi0996,M. Valerius Probus,"Valerius Probus, Marcus",person,historical,1st century CE,c. 30–80 CE,"Berytus (Beirut), Rome",Roman Imperial,"Roman grammarian and textual critic known for his work on Latin authors, especially his annotated editions and his 'De Notis Iuris'.",40,common,high,Historical figure: his work as a scholar is well attested.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,3,3195,Vita Persii | De Notis Iuris | fragmenta
phi0678,lat,phi0678,Q. Valerius Soranus,"Valerius Soranus, Quintus",person,historical,Late 2nd–early 1st century BCE,fl. ca. 100–80 BCE,Rome,"Latin poetry, didactic and satirical verse (carmina)","Quintus Valerius Soranus was a Roman poet and grammarian of the late 2nd to early 1st century BCE. He wrote didactic carmina on mythological and geographical themes, but only fragments survive. He is noted for his learning and is sometimes cited by later authors.",20,obscure,medium,Fragmentary survives; known through testimonia and citations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,29,carmina
phi0680,lat,phi0680,C. Valgius Rufus,"Valgius Rufus, C.",person,historical,Augustan (1st century BCE/CE),fl. 1st century BCE,Rome,"Roman Empire, Augustan",C. Valgius Rufus was a Roman poet and literary figure of the Augustan age; only fragments of his verse survive.,30,common,medium,Mentioned by Horace and others.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,97,carmina
phi0682,lat,phi0682,L. Varius Rufus,"Varius Rufus, L.",person,historical,Augustan (1st century BCE/CE),fl. 1st century BCE,Rome,"Roman Empire, Augustan","L. Varius Rufus was a Roman poet of the Augustan period, praised by his contemporaries; only fragments of his poems and tragedies survive.",35,common,medium,Mentioned by Horace and Virgil.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,142,carmina | tragoediae
phi1374,lat,phi1374,Velius Longus,Velius Longus,person,historical,2nd century CE,fl. ca. 150–200 CE,Rome,Latin grammatical tradition (De Orthographia),"Velius Longus was a Roman grammarian of the 2nd century CE, known for a treatise De Orthographia (On Orthography). This work, preserved in substantial form, discusses Latin spelling and sound-change, with numerous examples from early Latin authors.",40,common,medium,Relatively well-preserved grammatical work; biographical details are sparse.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,8079,De Orthographia
phi1044,lat,phi1044,Velleius Paterculus,Velleius Paterculus,person,historical,1st century CE,c. 19 BCE – c. 31 CE,Rome,Roman,"Roman historian and officer, author of the 'Historia Romana', a concise history of Rome from its origins to the reign of Tiberius.",70,major,high,"His work survives almost complete, though with a lacuna.",openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,26978,Historia Romana
phi1047,lat,phi1047,Veranius,Veranius,person,historical,late republican,2nd–1st century BCE,Roman Republic,Latin antiquarian and religious law,"Veranius was a Roman antiquarian writer, known for his work on sacred matters (libri de rebus sacris). He is cited by later authors for his contributions to Roman religious law and antiquities.",8,obscure,low,Survives only in fragments; identity and dates are inferred from citations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,220,libri de rebus sacris
phi0690,lat,urn:cts:latinLit:phi0690,P. Vergilius Maro (Virgil),"Vergilius Maro, P.",person,historical,1st century BCE,70–19 BCE,Rome,Roman,"The preeminent Roman poet, author of the epic 'Aeneid', the didactic 'Georgics', and the pastoral 'Eclogues'. His work shaped Western literature.",100,canonical,high,Widely studied and transmitted in numerous manuscripts.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,3,83719,Aeneis | Georgica | Eclogae
phi1050,lat,phi1050,L. Verginius Rufus,"Verginius Rufus, L.",person,historical,Early Imperial (Julio-Claudian/Flavian),14–97 CE,Rome,Roman,Roman senator and general; his only literary remains are a couple of epigrammatic lines.,5,obscure,low,Epigram known via Pliny; identity as author of those lines is clear.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,14,epigramma
phi0869,lat,phi0869,M. Verrius Flaccus,M. Verrius Flaccus,person,historical,Late Republic / Early Imperial,c. 60 BC – AD 20,Rome,Roman,"Marcus Verrius Flaccus was a Roman grammarian and teacher, known for his works on grammar and Roman antiquities.",40,specialist,medium,Works survive only in fragments and later summaries.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,2,318,grammatica | Etruscarum Rerum Libri
phi1053,lat,phi1053,Q. Vibius Crispus,Quintus Vibius Crispus,person,historical,Early Imperial (Neronian–Flavian),c. 20–c. 90 CE,Rome,Roman,"Q. Vibius Crispus was a Roman senator and orator, known for his sharp wit and rhetorical skill. He survived under multiple emperors and was a noted delator. His speeches are lost except for a few fragments cited by Tacitus and others.",30,common,high,Historical figure; his orations are fragmentary but he is mentioned by Tacitus and Quintilian.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,25,orationes
phi9969,lat,phi9969,Vita Iuvenalis,Vita Iuvenalis,work_title,not_applicable,Late Antique,4th–5th century CE,Rome,Roman,"The 'Vita Iuvenalis' is a short anonymous biography of the satirist Juvenal, transmitted in manuscripts of his works. It provides traditional details about Juvenal's life, education, and exile.",15,specialist,medium,The title of the biography serves as the author label; the writer is unknown.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,156,Vita Iuvenalis
phi1056,lat,urn:cts:latinLit:phi1056,Vitruvius Pollio,M. Vitruvius Pollio,person,historical,Late Republic / Early Imperial,c. 80-15 BC,Rome,Roman,"Marcus Vitruvius Pollio was a Roman architect and engineer, best known for his comprehensive work De Architectura, which influenced Renaissance architecture.",80,canonical,high,Historical figure with a fully surviving work.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,61459,De Architectura
phi0330,lat,phi0330,Volcacius Sedigitus,Volcacius Sedigitus,person,historical,1st century BCE,fl. ca. 100–50 BCE,Rome,"Latin literature, didactic poetry (carmina)","Volcacius Sedigitus was a Roman poet of the 1st century BCE, known for a didactic or satirical poem on metric and literary matters. His single surviving carmen is fragmentary but attests to his interest in poetic theory.",15,obscure,medium,Fragmentary preservation; name and work appear in later grammatical sources.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,125,carmina
phi0694,lat,phi0694,Volumnius,Volumnius,person,historical,Roman Republic,1st century BCE,Rome,Latin poetry,Volumnius was a Roman poet known only from a single fragment of a poem.,2,obscure,low,Extremely fragmentary; nothing else known.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,4,carmen
phi1285,lat,phi1285,L. Volusius Maecianus,"Volusius Maecianus, L.",person,historical,Early Imperial (Antonine),2nd century CE,Rome,Roman,"Roman jurist and public official, author of a treatise on the distribution of the as (monetary system).",10,specialist,medium,Fragmentary legal/economic text; known from later compilations.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,2268,Assis Distributio ...
phi2150,lat,phi2150,Zeno of Verona,Zeno Veronensis,person,historical,4th c. CE,d. c. 371 CE,"Verona, Italy",Late Antique Christian,"Zeno was bishop of Verona in the mid-4th century. His Tractatus are a collection of sermons blending biblical exegesis with moral exhortation, reflecting North Italian patristic theology.",40,common,high,Well-attested bishop; his works survive in a single manuscript but have been edited critically.,openai:deepseek/deepseek-v4-flash,reader-author-classifier-20260517-024908,1,42782,Tractatus
