work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:phi:lat1254.001,lat,Noctes Atticae,Aulus Gellius,urn:cts:latinLit:phi1254,lat1254.001,urn:cts:latinLit:phi1254.phi001,work,,,,128305,whitespace_tokens,,anthology,anthology|grammar|philosophy,75,major,80,major,Anthology,Imperial,,single_attributed,75,major,Other Latin Literature,80,major,high,"Aulus Gellius' Noctes Atticae is a miscellany of scholarly notes on grammar, philosophy, history, and antiquities. It is a key source for lost works and intellectual culture of the second century CE, widely read by classicists.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat2468.001,lat,Laus Cerei,Aurelius Augustinus,phi2468,lat2468.001,urn:cts:latinLit:phi2468.phi001,work,,,,29,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Augustine Saint, Bishop of Hippo; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",hymn,hymn,20,specialist,25,specialist,Hymn,Late Antique,,single_attributed,20,specialist,Other Latin Literature,25,specialist,high,"Augustine's 'Laus Cerei' is a short poem in praise of the Paschal candle, reflecting his engagement with liturgical hymnody. Though minor in his oeuvre, it shows his poetic skills.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0303.001,lat,grammatica,Aurelius Opillus,phi0303,lat0303.001,urn:cts:latinLit:phi0303.phi001,work,,,,78,whitespace_tokens,"perseus_subject=Latin language--Grammar--Early works to 1500; perseus_author=Opilius, Aurelius active 1st century B.C; perseus_editor=Funaioli, Gino; perseus_year_published=1907; perseus_language=Latin",grammar,grammar,2,obscure,5,obscure,Grammar,Late Republic,c. 1st century BCE,single_attributed,2,obscure,Latin Grammar,5,obscure,low,"Aurelius Opillus' grammatical work, surviving in only 78 words, is a fragment of Late Republican scholarship on the Latin language. It is of interest to specialists in the history of Latin grammar and philology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat1227.001,lat,Expos. et Ratio Omn. Formarum,Balbus,phi1227,lat1227.001,urn:cts:latinLit:phi1227.phi001,work,,,,2420,whitespace_tokens,,grammar,grammar,15,specialist,20,specialist,Grammar,Early Imperial,c. 1st century CE,single_attributed,15,specialist,Latin Grammar,20,specialist,high,"Balbus's 'Expos. et Ratio Omn. Formarum' is a grammatical treatise on Latin word forms. It is a specialist work, of interest to scholars of Latin grammar and linguistic theory.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0426.001,lat,Bellum Africum,Bellum Africum,phi0426,lat0426.001,urn:cts:latinLit:phi0426.phi001,work,,,,14107,whitespace_tokens,,history,history,65,common,70,major,History,Late Republic,,disputed,65,common,Latin History,70,major,medium,Bellum Africum is an anonymous continuation of Caesar's commentaries on the African campaign. It is a key source for the end of the Roman civil wars and is often grouped with the Caesarian corpus.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0428.001,lat,Bellum Alexandrinum,Bellum Alexandrinum,phi0428,lat0428.001,urn:cts:latinLit:phi0428.phi001,work,,,,11207,whitespace_tokens,,history,,50,common,45,common,History,Late Republic,,uncertain,50,common,Latin History,45,common,medium,"The Bellum Alexandrinum is an account of the Alexandrian War, part of the Caesarian corpus. Though traditionally attributed to Caesar, its authorship is uncertain. It is valuable for the history of the late Republic.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0430.001,lat,Bellum Hispaniense,Bellum Hispaniense,phi0430,lat0430.001,urn:cts:latinLit:phi0430.phi001,work,,,,6706,whitespace_tokens,,history,history,30,specialist,35,specialist,History,Late Republic,1st century BCE,uncertain,30,specialist,Latin History,35,specialist,medium,"The Bellum Hispaniense, an anonymous account of the final phase of Caesar's Spanish campaign. It is one of the corpora of the Corpus Caesarianum, valued for military detail and historical context.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0815.001,lat,historiae,Bruttedius Niger,phi0815,lat0815.001,urn:cts:latinLit:phi0815.phi001,work,,,,134,whitespace_tokens,,history,history,10,specialist,15,specialist,History,Imperial,,single_attributed,10,specialist,Latin History,15,specialist,high,"Bruttedius Niger's historical work is preserved in a few fragments. A minor historian of the early Empire, he is cited by Tacitus.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0821.001,lat,Bucolica Einsidlensia,Bucolica Einsidlensia,phi0821,lat0821.001,urn:cts:latinLit:phi0821.phi001,work,,,,697,whitespace_tokens,,poetry,pastoral,15,specialist,25,specialist,Poetry,Early Imperial,,traditional,15,specialist,Other Latin Literature,25,specialist,medium,"The 'Bucolica Einsidlensia' are anonymous pastoral poems from the Neronian period, discovered in a manuscript from Einsiedeln. They are a specialist text for the study of the pastoral genre and its post-Virgilian development.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0522.001,lat,De Verbis ad Ius Civile,C. Aelius Gallus,phi0522,lat0522.001,urn:cts:latinLit:phi0522.phi001,work,,,,505,whitespace_tokens,"perseus_subject=Latin language--Grammar--Early works to 1500; perseus_author=Gallus, C. Aelius active 1st century B.C.?; perseus_editor=Funaioli, Gino; perseus_year_published=1907; perseus_language=Latin",grammar,grammar|law,25,specialist,20,specialist,Grammar,Late Republic,c. 1st century BC,single_attributed,25,specialist,Latin Grammar,20,specialist,high,"Aelius Gallus' De Verbis ad Ius Civile, a grammatical treatise on legal terminology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0522.002,lat,"iurisprudentia, fragmenta",C. Aelius Gallus,phi0522,lat0522.002,urn:cts:latinLit:phi0522.phi002,work,,,,17,whitespace_tokens,,law,law|fragmentary,5,obscure,5,obscure,Law,Late Republic,1st century BCE,single_attributed,5,obscure,Latin Law,5,obscure,low,"A fragment of legal writing (iurisprudentia) by Aelius Gallus. Only 17 words survive, offering minimal insight into his contributions to Roman jurisprudence.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0412.001,lat,"iurisprudentia, fragmenta",C. Aquilius Gallus,phi0412,lat0412.001,urn:cts:latinLit:phi0412.phi001,work,,,,5,whitespace_tokens,,law,law,2,obscure,5,obscure,Law,Late Republic,1st century BCE,single_attributed,2,obscure,Latin Law,5,obscure,low,"Aquilius Gallus's legal fragments are minimal, reflecting his role as a Roman jurist; the work's content is largely unrecoverable.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0878.001,lat,carmen,C. Asinius Gallus,phi0878,lat0878.001,urn:cts:latinLit:phi0878.phi001,work,,,,13,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Gallus, C. Asinius (Caius Asinius) 41 B.C.-33 A.D; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",epic,epic|fragmentary,2,obscure,5,obscure,Epic,Early Imperial,,attributed,2,obscure,Latin Epic Poetry,5,obscure,medium,"This fragmentary carmen by Asinius Gallus, likely an epic poem, survives in a single brief citation. It provides scant but valuable evidence for early Imperial Latin epic.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0878.002,lat,grammatica,C. Asinius Gallus,phi0878,lat0878.002,urn:cts:latinLit:phi0878.phi002,work,,,,69,whitespace_tokens,,grammar,grammar,5,obscure,10,specialist,Grammar,Augustan,1st century BCE–1st century CE,single_attributed,5,obscure,Latin Grammar,10,specialist,medium,"Fragments of grammatical writings by C. Asinius Gallus, preserving observations on Latin language usage. These fragments are important for the history of Latin linguistic scholarship.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0981.001,lat,carmina,C. Asinius Pollio,phi0981,lat0981.001,urn:cts:latinLit:phi0981.phi001,work,,,,3,whitespace_tokens,,poetry,epigram,2,obscure,2,obscure,Poetry,Late Republic,,single_attributed,2,obscure,Other Latin Literature,2,obscure,medium,"Only three words survive of the carmina of C. Asinius Pollio, a Roman orator, historian, and poet active in the late Republic. These fragments are too minimal to characterize the work, but Pollio's poetry is known to have included epigrams and possibly other light verse. The text is of interest only to specialists in fragmentary Latin poetry.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0981.004,lat,grammatica,C. Asinius Pollio,phi0981,lat0981.004,urn:cts:latinLit:phi0981.phi004,work,,,,48,whitespace_tokens,"perseus_subject=Latin language--Grammar--Early works to 1500; perseus_author=Pollio, Gaius Asinius 76 B.C.-4 A.D; perseus_editor=Funaioli, Gino; perseus_year_published=1907; perseus_language=Latin",grammar,grammar,4,obscure,8,obscure,Grammar,Augustan,1st century BCE–1st century CE,single_attributed,4,obscure,Latin Grammar,8,obscure,medium,"Fragments of grammatical works by C. Asinius Pollio, a statesman, orator, and literary critic. These fragments preserve his views on Latin style and usage.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0981.005,lat,historiae,C. Asinius Pollio,phi0981,lat0981.005,urn:cts:latinLit:phi0981.phi005,work,,,,156,whitespace_tokens,,history,history,10,specialist,10,specialist,History,Late Republic,1st century BCE,single_attributed,10,specialist,Latin History,10,specialist,medium,"Asinius Pollio's historiae survive only in a few fragments. As a contemporary of Caesar and Cicero, his lost historical work is cited by later authors, but the extant text is too brief for broad readership.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0981.003,lat,orationes,C. Asinius Pollio,phi0981,lat0981.003,urn:cts:latinLit:phi0981.phi003,work,,,,163,whitespace_tokens,,rhetoric,oratory|speech,8,obscure,10,specialist,Rhetoric,Late Republic,1st century BCE,single_attributed,8,obscure,Latin Rhetoric,10,specialist,high,"The orations of C. Asinius Pollio, a prominent Late Republican orator and historian, are known only through fragments cited by later authors. These speeches, though lost qua whole texts, provide crucial evidence for the rhetorical practice of the period, especially within the circle of Julius Caesar and the triumviral era.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0806.001,lat,iurisprudentia,C. Ateius Capito,phi0806,lat0806.001,urn:cts:latinLit:phi0806.phi001,work,,,,572,whitespace_tokens,,law,roman_law|fragmentary,10,specialist,20,specialist,Legal Text,Early Imperial,,attributed,10,specialist,Latin Law,20,specialist,low,"Fragments of 'iurisprudentia' from the jurist C. Ateius Capito, a contemporary of Augustus. This 572-word remnant is a specialist source for early imperial legal thought and the development of Roman jurisprudence.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0498.001,lat,oratio,C. Aurelius Cotta,phi0498,lat0498.001,urn:cts:latinLit:phi0498.phi001,work,,,,16,whitespace_tokens,,rhetoric,,4,obscure,8,obscure,Other,Republican,,single_attributed,4,obscure,Latin Rhetoric,8,obscure,low,"A fragment of an oration by C. Aurelius Cotta, a Roman politician and orator of the early first century BCE. Only a few words survive, making it of negligible literary importance.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.004,lat,Breviatio Pedum sp.,C. Caesius Bassus,phi0812,lat0812.004,urn:cts:latinLit:phi0812.phi004,work,,,,546,whitespace_tokens,,grammar,grammar,15,specialist,20,obscure,Grammar,Early Imperial,,single_attributed,15,specialist,Latin Grammar,20,obscure,medium,"Caesius Bassus's Breviatio Pedum is a brief treatise on Latin metrical feet, preserved fragmentarily. It belongs to the Roman grammatical tradition and is of interest for metrics and poetic theory.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.005,lat,De Compositionibus sp.,C. Caesius Bassus,phi0812,lat0812.005,urn:cts:latinLit:phi0812.phi005,work,,,,1209,whitespace_tokens,,rhetoric,rhetoric|technical,20,specialist,20,specialist,Rhetoric,Imperial,c. 1st century AD,pseudepigraphic,20,specialist,Latin Rhetoric,20,specialist,medium,"Spurious work De Compositionibus attributed to Caesius Bassus, on rhetorical composition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.003,lat,De Metris Horatii sp.,C. Caesius Bassus,phi0812,lat0812.003,urn:cts:latinLit:phi0812.phi003,work,,,,371,whitespace_tokens,,grammar,grammar|poetics,12,specialist,10,specialist,Grammar,Imperial,1st century CE,single_attributed,12,specialist,Latin Grammar,10,specialist,high,Caesius Bassus's work on Horatian meters is a grammatical treatise on prosody. Bassus was a poet and grammarian of the Neronian period.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.002,lat,"De Metris, fragmenta",C. Caesius Bassus,phi0812,lat0812.002,urn:cts:latinLit:phi0812.phi002,work,,,,3786,whitespace_tokens,,grammar,grammar|fragmentary,18,specialist,15,specialist,Grammar,Imperial,1st century CE,single_attributed,18,specialist,Latin Grammar,15,specialist,high,"Caesius Bassus's 'De Metris' is a grammatical work on poetic meters, surviving only in fragments. It is an important source for Roman metric theory.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.006,lat,Genera Versuum sp.,C. Caesius Bassus,phi0812,lat0812.006,urn:cts:latinLit:phi0812.phi006,work,,,,33,whitespace_tokens,,poetics,poetics|fragmentary,8,obscure,10,specialist,Poetics,Early Imperial,,single_attributed,8,obscure,Other Latin Literature,10,specialist,low,Caesius Bassus' work on verse genera survives only in a fragment. He was a poet and metrician of the early empire; the fragment contributes to the study of Latin metrical theory.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.007,lat,Poeticae Species Lat. sp.,C. Caesius Bassus,phi0812,lat0812.007,urn:cts:latinLit:phi0812.phi007,work,,,,17,whitespace_tokens,,poetics,,5,obscure,5,obscure,Poetics,Imperial,,single_attributed,5,obscure,Other Latin Literature,5,obscure,low,Caesius Bassus' fragment on Latin poetic forms.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
langnet:reader:phi:lat0812.001,lat,carmen,C. Caesius Bassus,phi0812,lat0812.001,urn:cts:latinLit:phi0812.phi001,work,,,,91,whitespace_tokens,"perseus_subject=Epic poetry, Latin; perseus_author=Caesius Bassus 1st cent; perseus_editor=Morel, Willy; perseus_year_published=1927; perseus_language=Latin",poetry,poetry,8,obscure,12,specialist,Poetry,Imperial,1st century CE,single_attributed,8,obscure,Other Latin Literature,12,specialist,high,"The poem (carmen) of Caesius Bassus, a 1st-century CE poet and friend of Persius, is preserved in minimal fragments. His work is of interest for the history of Latin lyric and its connection to the Neronian literary circle, but the remains are too scant for broad study.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-012002
