work_id,language,title,author,author_id,source_id,cts_work_urn,work_kind,parent_work_id,start_citation,end_citation,word_count,word_count_method,source_metadata_summary,classification_discovery_group_id,classification_discovery_tags,classification_global_popularity_score,classification_global_popularity_tier,classification_group_popularity_score,classification_group_popularity_tier,classification_category,classification_period,classification_date_range,classification_authorship_status,classification_popularity_score,classification_popularity_tier,classification_scope,classification_scope_popularity_score,classification_scope_popularity_tier,classification_confidence,classification_notes,classification_generator_models,classification_generator_run_id
langnet:reader:sanskrit_texts:GRETIL_sa_ratnAkarazAnti-sAratama,san,Sāratama,Ratnākaraśānti,,GRETIL_sa_ratnAkarazAnti-sAratama,,work,,,,42665,whitespace_tokens,,philosophy,buddhist,20,specialist,25,specialist,Philosophy,Early Medieval,c. 1000–1100,single_attributed,20,specialist,Other Sanskrit Literature,25,specialist,high,"Ratnākaraśānti’s Sāratama is an extensive (42,665-word) Buddhist philosophical commentary in the Yogācāra tradition. Its exegetical depth makes it an important but specialist resource for scholars of late Indian Buddhist thought.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_ravideva-rAkSasakAvya,san,Rākṣasakāvya,Ravideva,,corpus_sa_ravideva-rAkSasakAvya,,work,,,,508,whitespace_tokens,,poetry,kavya,15,specialist,20,specialist,Kavya,Medieval,"['c. 1200', 'c. 1500']",single_attributed,15,specialist,Sanskrit Kavya,20,specialist,high,"The Rākṣasakāvya by Ravideva is a medieval Sanskrit kāvya poem narrating the exploits of a rākṣasa (demon). It is an example of later classical poetic composition in the ornate kāvya style, likely composed in the 13th–15th centuries. The work is known primarily to specialists in medieval Sanskrit literature and kāvya traditions.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_ravideva-rAkSasakAvya,san,Rākṣasakāvya,Ravideva,,GRETIL_sa_ravideva-rAkSasakAvya,,work,,,,617,whitespace_tokens,,poetry,kavya,5,obscure,2,obscure,Kavya,Medieval,C. 15th century,single_attributed,5,obscure,Sanskrit Kavya,2,obscure,high,"Classification: The 'Rākṣasakāvya' of Ravideva is a minor Sanskrit ornate poem (kavya) of very limited length (617 words). It is obscure in all comparison sets because of its brevity, lack of commentary tradition, and narrow manuscript circulation.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_ravideva-rAkSasakAvyawithTIkA,san,Rākṣasakāvyaṭīkā,Ravideva,,corpus_sa_ravideva-rAkSasakAvyawithTIkA,,work,,,,1750,whitespace_tokens,,poetics,kavya|alamkarashastra|bhashya,15,specialist,40,common,Commentary,Early Modern,ca. 17th–18th century CE,single_attributed,15,specialist,Sanskrit Kavya,40,common,medium,"The Rākṣasakāvyaṭīkā, by Ravideva, is a commentary (ṭīkā) on the Rākṣasakāvya, a work of Sanskrit poetry. As a specialized exegetical text, it belongs to the tradition of Alamkāraśāstra and literary criticism. This commentary is of value to scholars of Sanskrit poetics and the history of literary interpretation, but its niche scope means it is consulted only by specialists in the field.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_ravideva-rAkSasakAvyawithTIkA,san,Rākṣasakāvyaṭīkā,Ravideva,,GRETIL_sa_ravideva-rAkSasakAvyawithTIkA,,work,,,,2347,whitespace_tokens,,poetics,kavya|alamkarashastra,15,specialist,30,specialist,Commentary,Early Medieval,ca. 1200-1400 CE,single_attributed,15,specialist,Sanskrit Kavya,30,specialist,high,"Ravideva's Rākṣasakāvyaṭīkā is a commentary on a lost or obscure kāvya, the Rākṣasakāvya. This short gloss (ca. 2300 words) provides insight into the commentarial tradition surrounding Sanskrit literary works and is primarily of interest to scholars of Sanskrit poetics (alaṃkāraśāstra) and literary criticism.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rudrabhaTTaH-zRGgAratilaka,san,Śṛṅgāratilaka,Rudrabhaṭṭaḥ,,corpus_sa_rudrabhaTTaH-zRGgAratilaka,,work,,,,7369,whitespace_tokens,,poetry,kavya,20,specialist,50,common,Poetry,Medieval,,single_attributed,20,specialist,Sanskrit Kavya,50,common,high,Rudrabhaṭṭa's Śṛṅgāratilaka is a lyrical poem celebrating erotic love (śṛṅgāra). It exemplifies the kāvya tradition with its ornate style and vivid descriptions of amorous scenes.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rudrabhaTTaH-zRGgAratilaka,san,Śṛṅgāratilaka,Rudrabhaṭṭaḥ,,GRETIL_sa_rudrabhaTTaH-zRGgAratilaka,,work,,,,6542,whitespace_tokens,,poetry,kavya,35,specialist,50,common,Poetry,Early Medieval,c. 1200–1400 CE,single_attributed,35,specialist,Sanskrit Kavya,50,common,high,"Rudrabhaṭṭa's Śṛṅgāratilaka is a poem in the Sanskrit kāvya tradition, focusing on the aesthetic of love (śṛṅgāra rasa). Though not among the most celebrated court epics, it is regarded as a competent example of medieval ornate poetry and is of moderate interest within the field of kāvya studies. Within the broader Sanskrit corpus it falls into the specialist tier.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_ruyyaka-sahRdayalIlA,san,Sahṛdayalīlā,Ruyyaka,,corpus_sa_ruyyaka-sahRdayalIlA,,work,,,,604,whitespace_tokens,,poetics,alamkarashastra,15,specialist,25,specialist,Rhetoric,Early Medieval,,single_attributed,15,specialist,Other Sanskrit Literature,25,specialist,medium,"The Sahṛdayalīlā by Ruyyaka is a work on Sanskrit poetics (alaṃkāraśāstra), likely discussing figures of speech and literary aesthetics. It is a specialist work within the alaṃkāra tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_ruyyaka-sahRdayalIlA,san,Sahṛdayalīlā,Ruyyaka,,GRETIL_sa_ruyyaka-sahRdayalIlA,,work,,,,315,whitespace_tokens,,poetics,poetics,20,specialist,30,specialist,Poetry,Classical,c. 12th century,single_attributed,20,specialist,Other Sanskrit Literature,30,specialist,high,"Ruyyaka's Sahṛdayalīlā is a concise treatise on poetic aesthetics, focusing on the concept of rasa (aesthetic enjoyment) and the qualities of a sensitive reader (sahṛdaya). It belongs to the tradition of Sanskrit poetics (alaṃkāraśāstra) and is valued for its theoretical insights.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA,san,Sādhanadīpikā,Rādhākṛṣṇadāsagosvāmin,,corpus_sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA,,work,,,,41309,whitespace_tokens,,religion,bhakti|stotra,15,specialist,20,specialist,Stotra,Early Modern,C. 17th-18th century,single_attributed,15,specialist,Stotra,20,specialist,high,"Classification: The 'Sādhanadīpikā' is a later bhakti manual of the Gauḍīya Vaiṣṇava tradition written by Rādhākṛṣṇadāsagosvāmin. It is a specialist devotional work, significant for worshippers of the Caitanya tradition but relatively obscure in the Sanskrit canon; within the Stotra genre it ranks as specialist due to its moderate length and niche audience.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA,san,Sādhanadīpikā,Rādhākṛṣṇadāsagosvāmin,,GRETIL_sa_rAdhAkRSNadAsagosvAmin-sAdhanadIpikA,,work,,,,30495,whitespace_tokens,,religion,bhakti|stotra|purana,20,specialist,30,specialist,Religious Text,Early Modern,c. 16th–17th century CE,single_attributed,20,specialist,Dharmashastra,30,specialist,high,"The Sādhanadīpikā by Rādhākṛṣṇadāsagosvāmin is a 30495-word early modern Sanskrit manual on the practice (sādhana) of Gauḍīya Vaiṣṇava devotionalism. It provides detailed instructions on ritual, mantra, and meditation techniques. This work is a specialist guide within the Gauḍīya tradition, studied by scholars of bhakti and the history of Vaiṣṇava religiosity.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rAghavacaitanya-mahAgaNapatistotra,san,Mahāgaṇapatistotra,Rāghavacaitanya,,corpus_sa_rAghavacaitanya-mahAgaNapatistotra,,work,,,,522,whitespace_tokens,,hymn,stotra|bhakti,40,common,50,common,Hymn,Early Modern,c. 1500–1700,single_attributed,40,common,Stotra,50,common,high,"Rāghavacaitanya's Mahāgaṇapatistotra is a devotional hymn in praise of Lord Gaṇapati, composed in the stotra tradition. It is recited for removing obstacles and is part of the broader bhakti literature dedicated to Gaṇeśa.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rAghavacaitanya-mahAgaNapatistotra,san,Mahāgaṇapatistotra,Rāghavacaitanya,,GRETIL_sa_rAghavacaitanya-mahAgaNapatistotra,,work,,,,289,whitespace_tokens,,hymn,stotra|bhakti,15,specialist,40,specialist,Hymn,Early Modern,ca. 16th-17th century CE,single_attributed,15,specialist,Stotra,40,specialist,high,"The Mahāgaṇapatistotra is a devotional hymn (stotra) dedicated to Gaṇapati, composed by Rāghavacaitanya. While such stotras are numerous in the bhakti tradition, this particular hymn is known primarily through specialized collections and is not as widely circulated as major stotras like the Gaṇeśa Atharvaśīrṣa.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rAghavacaitanya-mahAgaNapatistotra-comm,san,Mahāgaṇapatistotrabhāṣya,Rāghavacaitanya,,corpus_sa_rAghavacaitanya-mahAgaNapatistotra-comm,,work,,,,1039,whitespace_tokens,,commentary,stotra|commentary,25,specialist,30,specialist,Commentary,Early Modern,c. 1500–1700,single_attributed,25,specialist,Sanskrit Commentary,30,specialist,high,"This work is Rāghavacaitanya's own commentary (bhāṣya) on his Mahāgaṇapatistotra, providing explanatory notes on the mantra-like hymn. It offers insight into the ritual and theological significance of the stotra.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rAghavacaitanya-mahAgaNapatistotra-comm,san,Mahāgaṇapatistotrabhāṣya,Rāghavacaitanya,,GRETIL_sa_rAghavacaitanya-mahAgaNapatistotra-comm,,work,,,,982,whitespace_tokens,,hymn,stotra|bhakti,5,obscure,15,specialist,Hymn,Early Medieval,c. 1400–1600 CE,single_attributed,5,obscure,Stotra,15,specialist,medium,"The Mahāgaṇapatistotrabhāṣya by Rāghavacaitanya is the commentary (bhāṣya) on a hymn to Mahāgaṇapati. As a late and narrow devotional commentary, it circulates among specialists in Vaiṣṇava or Gauḍīya stotra tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rAmAnuja-bhagavadgItAbhASya,san,Bhagavadgītābhāṣya,Rāmānuja,,corpus_sa_rAmAnuja-bhagavadgItAbhASya,,work,,,,46626,whitespace_tokens,,commentary,bhashya|vedanta,70,major,80,major,Commentary,Medieval,1000–1200,single_attributed,70,major,Vedanta,80,major,high,"The Bhagavadgītābhāṣya by Rāmānuja is a major Viśiṣṭādvaita commentary on the Bhagavad Gītā. Composed by the great 12th-century theologian, it presents a theistic, qualified non-dual interpretation that has deeply influenced later Vaiṣṇava philosophy and practice. The text is central to Vedānta studies and is widely read by students of Indian philosophy, comparative theology, and Rāmānuja's thought.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rAmAnuja-bhagavadgItAbhASya,san,Bhagavadgītābhāṣya,Rāmānuja,,GRETIL_sa_rAmAnuja-bhagavadgItAbhASya,,work,,,,44547,whitespace_tokens,,philosophy,vedanta,70,major,80,canonical,Philosophy,Classical,,single_attributed,70,major,Other Sanskrit Literature,80,canonical,high,"The Bhagavadgītābhāṣya by Rāmānuja (ca. 44,547 tokens) is a foundational commentary on the Bhagavadgītā from the Viśiṣṭādvaita Vedānta perspective. It is a major theological work widely studied in Indian philosophy and religious studies.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rAmAnuja-vedArthasaMgraha,san,Vedārthasaṃgraha,Rāmānuja,,corpus_sa_rAmAnuja-vedArthasaMgraha,,work,,,,19232,whitespace_tokens,,philosophy,vedanta|bhashya,60,common,70,major,Philosophy,Early Medieval,c. 1000–1100 CE,single_attributed,60,common,Vedanta,70,major,high,"The Vedārthasaṃgraha (Compendium of the Meaning of the Vedas) is a seminal theological work by Rāmānuja, the foundational theologian of Viśiṣṭādvaita Vedānta. In approximately 19,200 tokens, Rāmānuja presents his interpretation of Upaniṣadic texts, arguing for a qualified non-dualism against Advaita. The work is major within Vedānta and commands a common standing across Sanskrit philosophical literature, being central to the study of medieval Indian theology.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rAmAnuja-vedArthasaMgraha,san,Vedārthasaṃgraha,Rāmānuja,,GRETIL_sa_rAmAnuja-vedArthasaMgraha,,work,,,,13286,whitespace_tokens,,philosophy,vedanta,60,common,70,major,Philosophy,Classical,,single_attributed,60,common,Other Sanskrit Literature,70,major,high,"The Vedārthasaṃgraha by Rāmānuja (ca. 13,286 tokens) is a seminal work of Viśiṣṭādvaita Vedānta, summarizing the meaning of the Vedas as interpreted in the tradition. It is a major philosophical text widely studied within Vedānta and Indian philosophy, with common readership across the broader tradition.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rUpagosvAmin-haribhaktirasAmRtasindhu,san,Haribhaktirasāmṛtasindhu,Rūpagosvāmin,,corpus_sa_rUpagosvAmin-haribhaktirasAmRtasindhu,,work,,,,42259,whitespace_tokens,,religion,bhakti|stotra,50,common,65,major,Religious Text,Early Modern,c. 1550 CE,single_attributed,50,common,Other Sanskrit Literature,65,major,high,"Rūpagosvāmin's Haribhaktirasāmṛtasindhu (The Ocean of the Nectar of Devotion to Hari) is a foundational theological text for the Gauḍīya Vaiṣṇava tradition, systematizing bhakti-rasa. It combines devotional theology with poetic theory and is highly influential within the Caitanya tradition. In the overall Sanskrit corpus it is a common-tier work, but within bhakti and devotional literature it ranks as major.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_texts:GRETIL_sa_rUpagosvAmin-haribhaktirasAmRtasindhu,san,Haribhaktirasāmṛtasindhu,Rūpagosvāmin,,GRETIL_sa_rUpagosvAmin-haribhaktirasAmRtasindhu,,work,,,,37327,whitespace_tokens,,religion,bhakti|vedanta,70,major,75,major,Religious Text,Early Modern,,single_attributed,70,major,Other Sanskrit Literature,75,major,high,Rūpagosvāmin’s Haribhaktirasāmṛtasindhu is the definitive theological treatise on the aesthetics of bhakti from the Gauḍīya Vaiṣṇava perspective. It systematizes the theory of devotional rasa and has been hugely influential in the Caitanya tradition.,openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
langnet:reader:sanskrit_json:corpus_sa_rUpagosvAmin-laghubhAgavatAmRta,san,Laghubhāgavatāmṛta,Rūpagosvāmin,,corpus_sa_rUpagosvAmin-laghubhAgavatAmRta,,work,,,,14704,whitespace_tokens,,religion,bhakti|stotra,35,specialist,50,common,Religious Text,Medieval,c. 16th century CE,attributed,35,specialist,Other Sanskrit Literature,50,common,medium,"Rūpagosvāmin's Laghubhāgavatāmṛta is a devotional treatise within the Gauḍīya Vaiṣṇava tradition, summarizing the essential teachings on the nature, forms, and pastimes of Kṛṣṇa. It serves as a concise compendium for devotees, emphasizing bhakti (devotion) and the theological framework established by Caitanya. The work is significant for understanding medieval Vaiṣṇava theology in Bengal.",openai:deepseek/deepseek-v4-flash,reader-classifier-20260517-004811
